donor_id,donation_id,campaign_id,donation_date,transaction_fee,payment_method,donation_amount,device_type
68db8628-2ebe-40a8-bb6b-351d1a3e22b8,56fc70d4-d3b0-4123-ab12-02e3389fbaa2,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2023-05-18 04:44:48,0.58,PayPal,130.58,Tablet
6f981ebb-8584-43e0-9443-a3584bd1ad2f,a5979c1e-c46a-4d31-96a0-2ec2e043fbcf,2668553e-eabb-4519-b5cf-55ca9abd5474,2023-05-18 05:05:20,1.31,Bank Transfer,197.79,Desktop
4ff6cc22-0178-4467-a13a-e1a2b46dd535,b6e80641-5d19-45af-bdef-faad32b29fd6,82c0b061-0523-4690-9e6f-a7e2226fabc4,2023-05-18 08:15:05,3.34,Bank Transfer,46.22,Mobile
b064e736-bc17-4fc1-9ac6-ecdac7e1c8c1,947f6439-3d93-4ace-bbef-f8d4a3737221,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2023-05-18 08:16:56,4.33,Credit Card,102.69,Tablet
d4237681-2235-4df0-9c22-293912b23a01,76351632-3310-48cd-936d-03f9b546e797,109eb734-cfac-492f-8fa4-7c6f49207cb9,2023-05-18 10:53:20,4.33,Credit Card,187.79,Desktop
c9937931-72a2-494a-b78e-78eb6faa5780,38e00cc7-6f13-40d7-b314-c6044f1a844b,,2023-05-18 13:25:44,4.18,PayPal,193.13,Mobile
c9f405e1-a9f4-487b-9da3-468b8fadd9bb,1cdf95d2-337f-4b67-a08c-f94f137d7850,ce85ba81-94a9-4446-90af-9e84134103ad,2023-05-18 15:18:11,1.99,Bank Transfer,57.51,Desktop
28d33215-6fcf-4a4d-95f2-90bb7fc166da,18331b35-9af0-4df3-820a-4afa907ace1b,1a26f42a-554d-4a64-9ff4-a353b563886f,2023-05-18 16:53:47,4.48,Credit Card,90.37,Desktop
8a09247e-7550-40a1-a6c9-e65d2fe72060,475981d8-942b-40e3-9a05-24211fc3d593,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2023-05-18 17:52:29,1.96,Credit Card,158.62,Mobile
8de64b4b-df27-47dc-90cb-49808ddc87eb,9f781e0d-3000-4295-897d-ca66da557a05,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2023-05-18 20:36:51,3.14,Credit Card,93.8,Desktop
9ec6fe62-a6cf-4062-a183-6ab27531addc,d2f1077f-b5bf-47f0-88e2-eb6d23bf576b,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2023-05-18 22:54:54,1.91,PayPal,137.6,Tablet
d246ab9d-0f62-422b-9b67-a3619edbd4ee,27356163-0e02-4ad7-9968-5f03c622708f,2668553e-eabb-4519-b5cf-55ca9abd5474,2023-05-19 03:33:55,4.38,Bank Transfer,123.43,Desktop
b1b73d24-f5e9-4a00-b599-00ffa4fc5ecc,7b2ed9e5-1a41-4d02-8ec2-28a1eddb8d53,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2023-05-19 05:57:58,2.4,Bank Transfer,148.35,Tablet
9fab0159-b164-4384-91ac-e8d1cc928f6d,523e0fc6-865b-4965-b3af-431130990115,8a554f71-1506-4a60-8b76-93c3e6175eb6,2023-05-19 08:01:16,1.2,Credit Card,130.13,Tablet
6ffbfd7d-bc3f-44af-ab2d-a245a23d4cce,4839c6e4-ebd3-4a4b-8f72-1dfbe340bec5,109eb734-cfac-492f-8fa4-7c6f49207cb9,2023-05-19 09:12:06,1.16,PayPal,168.08,Mobile
4d95a27f-e599-430d-8799-a89c8fa18499,630b906e-7165-49e7-8485-5e1f579c0053,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2023-05-19 09:26:40,1.82,PayPal,13.58,Tablet
0344e4eb-67d9-4473-8ac6-1e59a9a4943f,70e14933-e34a-4189-b96c-bf669fae3629,1dbf21d3-0e6d-432a-9842-3546623d41a2,2023-05-19 20:44:27,3.93,Bank Transfer,22.41,Mobile
6f32d81e-f0f8-47f1-8dfb-85389c8d6c26,574ddeb2-bc73-4cca-8509-0df5cfdce490,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2023-05-19 20:47:07,4.08,Bank Transfer,65.54,Mobile
1d5cf821-d96c-48f7-b7d9-c7d5a9c12227,142024d1-eee0-4530-bc04-310555403760,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2023-05-20 02:33:41,2.54,Credit Card,68.28,Tablet
0e259461-3f05-488c-ac09-974613f8ffa1,7fd12506-a510-44de-9147-b99a263490e9,ae3b4c97-da43-4c44-ad06-c409ada04238,2023-05-20 05:30:20,4.64,Bank Transfer,60.6,Desktop
1cf9eff8-6cc2-4486-8409-530c7efc0d32,35e5acaf-fd27-4526-93ad-e479617f9c4f,ae3b4c97-da43-4c44-ad06-c409ada04238,2023-05-20 08:34:55,0.58,Bank Transfer,69.26,Desktop
ec8843fa-7ce6-4da6-b90e-a5fb69bc3d55,237e7e04-55ba-46d7-b398-37e692803873,,2023-05-20 10:34:15,2.12,PayPal,92.03,Mobile
097d14f5-2346-41e4-a83d-be4730c76a34,b9be0a44-59a2-461c-a7f1-49bd3b53b325,109eb734-cfac-492f-8fa4-7c6f49207cb9,2023-05-20 16:14:31,2.0,PayPal,137.99,Tablet
2f7b740d-1449-43a6-9ac8-f171500f24b9,cbab0d13-662d-43f6-844b-c9d7c167468e,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2023-05-20 18:30:45,1.63,Credit Card,34.81,Mobile
9f1a20fd-7a5c-4daf-8552-a46076662dc4,46d59422-e7bf-4935-9dc1-57aadc0dff50,1dbf21d3-0e6d-432a-9842-3546623d41a2,2023-05-20 19:44:58,4.08,PayPal,122.23,Desktop
8e37ff34-a59f-4fc4-a534-c896aa932cc0,82df66da-1e4a-4f32-8654-1ee77086e504,1dbf21d3-0e6d-432a-9842-3546623d41a2,2023-05-20 22:29:09,4.84,Credit Card,163.0,Mobile
f21c2519-0bd5-451a-ae5a-44802b9c5f90,cc76fa40-764b-4aad-aa54-d091e71e7a85,1a26f42a-554d-4a64-9ff4-a353b563886f,2023-05-21 00:25:43,2.59,Credit Card,192.7,Desktop
61990283-8483-4844-af15-66b474b32b07,fdc74dc4-3629-4f7b-814a-b8d58a80284f,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2023-05-21 01:27:02,4.91,Bank Transfer,152.92,Tablet
5c93766a-1c91-44a7-96b0-022203d69415,1484c3cf-579e-4d76-a5ad-16a871b151b6,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2023-05-21 01:49:24,3.78,Credit Card,94.23,Desktop
8a09247e-7550-40a1-a6c9-e65d2fe72060,3d4cae13-5e7b-42b5-bbce-05b5d69566fd,1a26f42a-554d-4a64-9ff4-a353b563886f,2023-05-21 02:33:58,2.9,Bank Transfer,166.46,Desktop
f54f7a2f-1380-4c8f-8611-1dc1c024e693,7396e533-4bb3-4f05-b12f-5254918d5d15,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2023-05-21 12:55:46,4.26,PayPal,17.87,Mobile
58c5823d-032b-4577-8391-320d0c651525,18578736-74a7-4529-a0d3-2b447d6f7fae,a23ac978-0434-4dd2-85b7-e356ab430c54,2023-05-21 22:05:48,Error,Credit Card,17.05,Desktop
4f70eb97-87a7-42e9-9e2a-7f4f04bfca91,a320c434-4121-4c12-9614-cbf5e1f247b7,ce85ba81-94a9-4446-90af-9e84134103ad,2023-05-21 23:14:56,0.91,Bank Transfer,140.07,Desktop
42cc0a58-6f41-4178-b4fa-f378746697f5,4ced6d94-232d-467d-9307-27bd764d7f29,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2023-05-21 23:38:07,1.25,PayPal,79.83,Tablet
83d4482f-6545-41ba-ab9b-9bfec51c7206,5144541f-ae6b-4163-91dc-0fce7509f4d8,109eb734-cfac-492f-8fa4-7c6f49207cb9,2023-05-22 05:13:47,2.4,PayPal,118.55,Tablet
6483f42a-3021-4889-b517-0aa3a1331756,044db293-92cd-4a3a-ab41-e260adfd77c1,1a26f42a-554d-4a64-9ff4-a353b563886f,2023-05-22 05:37:05,3.07,PayPal,111.55,Tablet
e15a9a59-254d-4574-85df-abf47cec83d5,c61c15f3-81b7-47da-8f9e-08c1f161568f,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2023-05-22 06:44:28,2.72,PayPal,117.29,Mobile
fab7df51-331f-420f-80a5-53ab11cf0de1,ad9f3dd2-b9e8-4db0-8957-27ba6f97b1ae,82c0b061-0523-4690-9e6f-a7e2226fabc4,2023-05-22 08:18:31,3.19,Credit Card,46.93,Mobile
3bd67750-0a00-4ca1-9684-fc9eed3c41c2,68ffd349-b83e-4717-a854-52567dc47955,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2023-05-22 09:23:47,2.08,Bank Transfer,18.34,Mobile
ffc09155-af83-4664-adf5-fb89aa478f74,4d459bc7-9d9a-483e-8322-056d26f1ec22,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2023-05-22 11:43:01,4.78,Bank Transfer,101.1,Mobile
2a7b2bc2-6bd6-40b1-a8cd-0b85f6e12306,b460e256-a0b2-4240-9e45-160094db1fe8,1a26f42a-554d-4a64-9ff4-a353b563886f,2023-05-22 12:37:19,2.25,Credit Card,22.4,Desktop
41b9c228-f266-4259-acf2-fdea63c8ec24,2df73885-f397-4420-9de7-705e1727eb37,109eb734-cfac-492f-8fa4-7c6f49207cb9,2023-05-22 12:55:57,4.99,PayPal,Error,Desktop
218b8501-913e-48d3-9e90-facbd27345e9,16d57647-c873-4728-a030-eb3821102e8b,a23ac978-0434-4dd2-85b7-e356ab430c54,2023-05-22 13:26:33,3.37,PayPal,112.85,Tablet
b636148c-28e4-4dea-8fd8-0ed9a9d5fd2d,44954287-dd9f-40ff-b7eb-fc625e4540d8,8a554f71-1506-4a60-8b76-93c3e6175eb6,2023-05-22 16:34:57,4.28,Credit Card,117.37,Mobile
7b2c4ddd-9854-4165-93ef-c33c57839ce6,d8b84684-cf00-4b6e-babc-60e56f5f12a9,4d38cf8e-122e-4fde-9be6-5943cef97660,2023-05-22 20:16:07,4.03,PayPal,149.3,Mobile
0da609dd-844d-4c7c-a257-0c3521be79aa,7cc5d130-9b96-43c9-8faa-23aa8da406ae,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2023-05-22 21:40:53,3.11,Bank Transfer,98.82,Mobile
c021c52f-d1fe-4b67-bec0-314d1353f14c,5209cd5d-0d63-4d07-805c-fd005b3a8a1e,1a26f42a-554d-4a64-9ff4-a353b563886f,2023-05-22 22:22:36,3.7,Bank Transfer,77.15,Mobile
b531a9fc-7844-4232-987a-f43a0613fdbc,0dc43c1c-c190-4174-b38d-61a8bb78a811,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2023-05-23 00:34:38,3.61,Bank Transfer,116.67,Mobile
88d22589-1fbe-4223-af3c-be94b61520aa,b7defdd6-80b5-4ef5-adf1-cd799aca53da,4d38cf8e-122e-4fde-9be6-5943cef97660,2023-05-23 12:00:23,4.23,Credit Card,110.3,Mobile
35ad5353-0679-4611-b5ff-5fafb34dd2ee,0fcb0ffc-2028-4a7b-af77-b4745dcd2691,8a554f71-1506-4a60-8b76-93c3e6175eb6,2023-05-23 12:42:52,1.67,Bank Transfer,91.89,Mobile
e5f2c1e8-e829-4867-95cc-3e278b32c80b,5b2e1c1c-48b2-4bc6-ab64-abe001419b7d,,2023-05-23 20:49:55,4.6,Bank Transfer,45.87,Mobile
1d606099-9404-4586-a66b-5e295ade5265,9305d4e1-78f9-4098-889c-3e0f8ac893af,2668553e-eabb-4519-b5cf-55ca9abd5474,2023-05-23 22:35:19,1.61,Credit Card,150.71,Mobile
764ae88d-e634-49f7-bd29-197558cc4e19,88f8ea6c-9f97-462b-af02-c98bf428b4fb,6823125d-121e-4073-9785-5ea521b717a2,2023-05-23 23:07:33,4.67,Bank Transfer,165.49,Tablet
3112bc58-ba5f-470c-bcad-1aa96e814a41,9b6289b7-a765-4cce-95d5-a1e234a5217b,1dbf21d3-0e6d-432a-9842-3546623d41a2,2023-05-24 03:18:18,3.45,Credit Card,NA,Tablet
cae90d0a-0f3e-4f15-bd96-277ceda82aa9,94490166-91c8-4921-9fba-292e7c1ec986,a23ac978-0434-4dd2-85b7-e356ab430c54,2023-05-24 03:57:53,3.56,Bank Transfer,116.88,Tablet
4faf07ee-cf22-4cba-8f1e-57b3c95020aa,0b218b29-5dad-44fb-9dd5-1dec0f4c7029,ce85ba81-94a9-4446-90af-9e84134103ad,2023-05-24 04:31:12,3.15,PayPal,123.39,Desktop
7337a201-98bb-4b44-9633-fb4c12fa4ff9,1e122728-bf5a-4cd0-a7fb-ce34f1289368,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2023-05-24 06:07:30,4.95,Bank Transfer,29.11,Desktop
ce97a8e7-d742-49ad-a16b-79cb8e0b63f1,51abe56a-e951-4944-b5b0-fc3d6c65aa6b,82c0b061-0523-4690-9e6f-a7e2226fabc4,2023-05-24 06:59:05,3.03,Credit Card,17.5,Tablet
41c2a7e2-808c-4d1f-93bb-9b8805bf034a,39fac86f-96eb-42a6-94ba-bbe1ddf4c4cb,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2023-05-24 11:07:53,3.4,Credit Card,139.23,Desktop
1161f8e8-dff3-4504-af55-6b342d167c4c,5fd2c111-1fa5-471b-bf3f-32eedb1d061f,61baa425-8005-4ca7-a7c2-e308bd04570e,2023-05-24 12:23:22,4.87,PayPal,161.25,Tablet
a4999dc7-60f3-4b20-bc08-371637085d3f,2b5109dd-4a13-445d-8cd4-78e4f4e50f6c,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2023-05-24 16:52:07,3.01,PayPal,45.85,Desktop
ccd4d154-a534-4a61-ab0d-187b7fdca7ea,9c2c50ff-9aa4-4ece-a692-3ca03fbad8ff,61baa425-8005-4ca7-a7c2-e308bd04570e,2023-05-24 18:26:10,3.37,Credit Card,194.25,Desktop
49112e12-632c-43c3-9932-d700dc804564,79158b54-a52c-4a2f-87c4-3190765f64c8,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2023-05-24 23:25:57,3.1,Credit Card,127.0,Mobile
9ebd931b-7f39-4829-880c-274792e215bf,f4f6e6f2-3d9a-448a-ae1e-1cdd7d3e2bcd,ae3b4c97-da43-4c44-ad06-c409ada04238,2023-05-25 02:38:40,1.37,Bank Transfer,175.33,Tablet
81f42c65-8179-4887-95f1-74f5690a595c,cd0f80d1-541f-4bc6-a994-f7db6a906033,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2023-05-25 06:33:52,1.34,Credit Card,121.07,Desktop
add0d3b0-8cb6-42ce-9041-9b582d4652fc,4a05d7de-2ae3-4e56-a6e5-1f06fbdda286,6823125d-121e-4073-9785-5ea521b717a2,2023-05-25 07:12:27,2.26,Bank Transfer,47.63,Mobile
cb5f90ec-9f0c-48b0-9592-c49e02b4416c,e9369a1d-61a5-4aa9-b657-54a88bfb85f9,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2023-05-25 07:46:04,0.53,PayPal,45.25,Mobile
a4151bd5-4377-4292-8c22-9a8b3d095c77,c1675f4e-52e8-405c-8ee7-9d5b01092300,ae3b4c97-da43-4c44-ad06-c409ada04238,2023-05-25 07:56:39,4.64,Bank Transfer,163.82,Desktop
41c2a7e2-808c-4d1f-93bb-9b8805bf034a,b452e0f0-fbe4-4b97-bb93-bf721e9c24df,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2023-05-25 17:38:24,3.9,Credit Card,97.09,Desktop
3d3710fd-a4c9-482d-a037-e06ecb589f14,bf631433-82b0-428b-9cd8-6f4d170a9d0a,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2023-05-25 18:55:18,4.72,Credit Card,46.96,Mobile
7d6a5657-38c8-4443-9b26-313031c88941,e37b3b35-c9ba-4c23-bd43-c9b8d4fae765,82c0b061-0523-4690-9e6f-a7e2226fabc4,2023-05-26 01:05:08,1.32,Credit Card,106.86,Desktop
0cf955d0-0fc6-499f-ab74-3841c1750c42,e6a90fe3-fcae-4e0e-b287-90f0423736d1,82c0b061-0523-4690-9e6f-a7e2226fabc4,2023-05-26 01:06:23,0.9,Credit Card,13.26,Tablet
a575dafd-7a6c-4cf5-8a6e-b5dc404b60c3,dbb7a304-c2ec-47b5-a5ea-6cfff362cbbe,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2023-05-26 01:36:06,1.53,Credit Card,31.29,Tablet
21a48981-40d4-4bda-ba47-053a426cefc4,19d2566e-bd85-4c80-b9ec-e4f141064564,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2023-05-26 03:11:32,1.01,PayPal,11.89,Desktop
32130e35-b2fe-44ad-8b01-dc9ae2392dcc,462e6b9e-b001-4adc-a335-82305072d2df,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2023-05-26 06:47:37,2.22,PayPal,70.63,Mobile
281f82d4-ef14-4a16-91cb-0e6e857ceb42,a01d38bf-119c-4fbe-b7b7-95b2e005ca2e,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2023-05-26 10:22:17,1.21,Credit Card,103.68,Mobile
6190aff0-97df-4428-8a33-2097dde4e09d,39f182d1-0d3d-4bd2-ab20-79a91201fee9,2668553e-eabb-4519-b5cf-55ca9abd5474,2023-05-26 11:39:20,4.01,Bank Transfer,25.56,Desktop
2d2af16f-6f6f-45ed-9a8b-6a6e67041f70,dca075b9-abd9-469d-b3ee-8ecfdc9d0cf5,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2023-05-26 23:42:18,0.91,PayPal,120.19,Desktop
8a09247e-7550-40a1-a6c9-e65d2fe72060,ba0df8d2-b599-4d37-9f2f-493e4099617f,1a26f42a-554d-4a64-9ff4-a353b563886f,2023-05-27 01:14:16,3.69,Credit Card,182.26,Desktop
eccbf975-0956-466b-b643-c9eed59e4a6c,fff68bac-249b-4bf3-99cf-f84daf0a8c4f,1a26f42a-554d-4a64-9ff4-a353b563886f,2023-05-27 03:12:45,4.49,PayPal,13.2,Tablet
2a7b2bc2-6bd6-40b1-a8cd-0b85f6e12306,7fce0bb3-fa8a-4644-a3f8-0b876647373a,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2023-05-27 06:34:07,4.27,Credit Card,79.77,Tablet
6cd39978-5099-4e0e-8a36-83a98cb3dfee,40e17af1-19fb-4379-ba3b-e51918672fec,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2023-05-27 09:39:01,4.95,Bank Transfer,83.8,Mobile
33379904-4d81-4d0b-9f4b-684b0c203376,8cdcb56b-906c-4299-9553-05bdb4915b3a,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2023-05-27 14:19:17,2.27,Credit Card,119.24,Mobile
a9ca7b7b-8dc5-40bb-89e0-73d1213dedb4,37a612b5-9a20-4f4c-b0c2-4ef1a34f7d42,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2023-05-27 19:36:12,1.05,Credit Card,126.99,Mobile
0229b7bd-9cd5-4978-8af2-56add0a12e5c,76e50322-6348-44bb-a216-52f096f35ca3,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2023-05-27 19:39:14,0.85,Credit Card,66.87,Tablet
b8aa09d6-6a52-48e1-9804-40d2cf915a6e,f4aba684-dc7f-462f-832e-14c867b5ccdd,ae3b4c97-da43-4c44-ad06-c409ada04238,2023-05-27 23:38:19,3.04,Bank Transfer,65.9,Mobile
c2e0befa-e413-41e7-bf89-f2d1be49ee7b,72fc4f9f-765c-4e08-ad8d-6e93a7d206e4,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2023-05-28 00:23:30,0.81,Credit Card,146.78,Tablet
c5687d6f-6cd1-4b2b-afc5-40d79d6fbf85,c3bd5dab-7c2e-484f-9991-27da82b77dc9,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2023-05-28 02:36:15,2.33,Bank Transfer,10.78,Desktop
6f981ebb-8584-43e0-9443-a3584bd1ad2f,a9f1a674-5863-4359-a14f-98785d079cb0,ae3b4c97-da43-4c44-ad06-c409ada04238,2023-05-28 15:23:58,0.76,Bank Transfer,199.33,Tablet
52c393ad-0c0a-43de-9a31-2a0341128a2d,5304140d-bfb4-42d8-81e9-12e970b84f07,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2023-05-28 23:49:38,Error,Credit Card,59.23,Tablet
73c14856-297d-4763-ab1c-59231cf3c736,d0f13929-c75d-4a68-9d3f-b8c05c4e529f,8a554f71-1506-4a60-8b76-93c3e6175eb6,2023-05-29 00:19:42,1.86,Credit Card,185.04,Tablet
7020805a-1b77-411a-99b7-d21cea3dd920,afa9c512-ef2b-47e6-bc34-d4c8afd037e9,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2023-05-29 03:26:03,4.62,Credit Card,112.94,Mobile
5fadc7ec-9757-436c-abbd-b0dd4d773d71,05164648-b895-4381-b809-31bedf0ebb84,,2023-05-29 04:33:34,1.17,Bank Transfer,131.18,Mobile
1d606099-9404-4586-a66b-5e295ade5265,e9c225ce-8513-4818-a169-1d18b6300546,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2023-05-29 05:27:28,1.33,Bank Transfer,109.82,Desktop
905c4427-880f-4133-82e5-f7188f8f78ab,559cf11f-67b3-4202-ace5-3d375e7412cd,82c0b061-0523-4690-9e6f-a7e2226fabc4,2023-05-29 06:02:58,0.92,PayPal,170.18,Desktop
42202ed8-e32b-4397-b965-67dd5f804fb6,e04d65d8-1b35-4579-9483-955ea84c5139,1a26f42a-554d-4a64-9ff4-a353b563886f,2023-05-29 07:29:42,3.32,PayPal,138.02,Desktop
f4b7ee27-aec5-4501-96ee-e6b5dc0e4ee9,94e83183-2c07-4797-9b55-48ac33804706,1a26f42a-554d-4a64-9ff4-a353b563886f,2023-05-29 12:23:37,1.61,Credit Card,152.33,Mobile
c7fc36b4-24d0-4c07-9e60-f3b40dc01eb2,571fb35e-0d69-48f1-ac9e-306b471d795d,1dbf21d3-0e6d-432a-9842-3546623d41a2,2023-05-29 12:57:29,1.98,Credit Card,57.67,Tablet
456e52e9-5296-4c77-b1e0-d6e049a18c53,a5c62f4b-c4cf-4f4d-a9eb-d5e2e9aedc44,1dbf21d3-0e6d-432a-9842-3546623d41a2,2023-05-29 15:55:38,3.76,PayPal,102.07,Mobile
9d35ce08-78c4-48e1-8540-b852aab628e6,0ab92359-05dc-490a-bd58-c4d0f83db016,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2023-05-29 16:06:00,2.54,PayPal,66.04,Mobile
2a040348-d27a-456e-b6e4-5fe1419edec9,051b0520-1366-4249-8f3b-025d6399f0ad,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2023-05-29 17:25:40,3.07,PayPal,132.47,Tablet
2b3fc9a9-5243-42ed-98ff-c8e8f1e75984,6bc103b8-8df5-4e19-a49c-f1098fba4323,82c0b061-0523-4690-9e6f-a7e2226fabc4,2023-05-29 18:05:23,1.85,Bank Transfer,144.61,Desktop
cae90d0a-0f3e-4f15-bd96-277ceda82aa9,af5588ca-a33f-4d03-a786-e134a15a85b9,109eb734-cfac-492f-8fa4-7c6f49207cb9,2023-05-29 22:45:18,1.02,Credit Card,82.53,Desktop
c8f67da0-ec4e-4aea-82ca-37f487e1c43a,ede47944-146a-4fba-801a-b4eeeb00f023,2668553e-eabb-4519-b5cf-55ca9abd5474,2023-05-30 01:15:57,1.55,PayPal,16.03,Mobile
35614e1b-37c0-4af4-b94a-c4852d5efebd,9042c34d-8aa6-47a6-a949-12f9daf3e7a3,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2023-05-30 06:52:22,3.7,Credit Card,63.19,Tablet
9109feb5-05be-47e4-a76d-1992b2dece56,5c422354-430d-46c7-9f01-91bfa24d526c,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2023-05-30 07:15:25,2.13,PayPal,77.97,Mobile
42202ed8-e32b-4397-b965-67dd5f804fb6,ee136ef6-cc76-4423-8182-91e49c68a2a1,a23ac978-0434-4dd2-85b7-e356ab430c54,2023-05-30 09:22:19,1.52,Bank Transfer,117.51,Mobile
c153305a-4b14-4545-bffc-a7ee3ea862d4,4f407974-db4a-4049-a053-8fd87a196b18,ce85ba81-94a9-4446-90af-9e84134103ad,2023-05-30 11:19:36,4.3,Credit Card,134.03,Tablet
5b928d1f-a36d-4f51-a948-b3d1dd4c2f7a,d3479a4b-eecb-4793-946c-32bda0a3dc06,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2023-05-30 12:46:37,2.31,Credit Card,120.02,Mobile
2b4c3ffd-98e3-4592-bd17-7a0938b4b30e,164d2346-8bc9-4414-97fe-4be1927e2197,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2023-05-30 13:32:37,2.39,Credit Card,141.06,Tablet
42202ed8-e32b-4397-b965-67dd5f804fb6,7f8890e5-21e9-4c3e-88e4-eecf5a50bb7d,2668553e-eabb-4519-b5cf-55ca9abd5474,2023-05-30 13:50:44,0.78,PayPal,54.41,Tablet
4299aedc-d76d-4ea6-a9e3-aa8bde3a5f66,e37461f6-98c5-4243-bf96-0f5dcf4ef2c7,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2023-05-30 15:24:12,1.96,PayPal,118.78,Desktop
c2a1cd70-0d1d-43d1-91ac-2aded3330685,fbd90eb7-9b3b-48c0-a6b3-8352ec23b14e,1a26f42a-554d-4a64-9ff4-a353b563886f,2023-05-30 15:55:47,4.97,Credit Card,148.39,Tablet
b8aa09d6-6a52-48e1-9804-40d2cf915a6e,baa05472-f1a6-4c57-b0fc-fe858fd54e1b,4d38cf8e-122e-4fde-9be6-5943cef97660,2023-05-30 17:09:41,1.94,Bank Transfer,157.76,Tablet
097b2cb4-df1a-4604-bb11-1edb7d132036,66eee275-7d4d-4912-a2bd-da7481515a90,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2023-05-30 23:57:29,3.64,Bank Transfer,119.38,Tablet
26ee599b-fa6b-4e53-ac0d-166554613114,d5591576-0261-412a-966f-a9c0176f8bff,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2023-05-31 01:54:44,1.04,Bank Transfer,48.13,Desktop
7969b358-ab66-4909-950a-57de63e81b15,e30d9922-bf73-41ab-9e3b-6914a0abb7f8,,2023-05-31 08:32:49,3.51,PayPal,125.09,Mobile
408f5cc1-c5b0-451e-97a5-bb05b677c5a8,dad490e6-a501-416b-a40a-6a4570c8c5a9,ce85ba81-94a9-4446-90af-9e84134103ad,2023-05-31 09:34:04,4.13,PayPal,98.24,Mobile
24753c68-6058-4077-8481-2f89a8d894af,fe2e4a31-0de9-4f7d-9a71-88c1375fe106,4d38cf8e-122e-4fde-9be6-5943cef97660,2023-05-31 10:49:24,0.78,Credit Card,64.52,Tablet
6f981ebb-8584-43e0-9443-a3584bd1ad2f,3a2f6c7c-f743-4d8b-8cfe-659f30c3e68d,ae3b4c97-da43-4c44-ad06-c409ada04238,2023-05-31 11:38:03,2.33,Bank Transfer,197.05,Tablet
eccbf975-0956-466b-b643-c9eed59e4a6c,66ef11db-c7f8-4c9e-8d69-cc37137b168d,1dbf21d3-0e6d-432a-9842-3546623d41a2,2023-05-31 13:15:10,3.85,Bank Transfer,126.24,Mobile
4dbf7c69-e5d7-4555-9833-e94a6c62310b,ac65eb0b-86f1-4df9-a606-5c34495ff8bf,1dbf21d3-0e6d-432a-9842-3546623d41a2,2023-05-31 19:36:21,4.3,Credit Card,88.52,Tablet
0f12f173-1cf8-4db4-937f-70504ef99d44,9a77c63c-4c92-48c1-8d21-4ea2e0c70e25,6823125d-121e-4073-9785-5ea521b717a2,2023-05-31 22:09:41,4.64,PayPal,180.41,Desktop
